timesteps,reward,episode_length
38504,2.0,236
38728,3.0,232
38824,2.0,210
38936,3.0,247
39248,3.0,246
39544,4.0,295
39864,3.0,275
40040,4.0,296
40432,2.0,213
40632,0.0,136
40640,2.0,213
40848,3.0,253
40984,5.0,310
41472,4.0,278
41688,3.0,228
42400,4.0,295
42440,2.0,199
42728,3.0,262
42848,4.0,276
42912,5.0,310
42952,3.0,246
43056,2.0,198
43280,2.0,199
44000,2.0,200
44312,2.0,198
44416,3.0,247
44464,2.0,202
44504,2.0,199
44640,2.0,198
44920,3.0,246
45288,3.0,251
45584,2.0,198
46008,2.0,212
46256,2.0,202
46384,3.0,246
46760,4.0,287
46904,3.0,248
46920,2.0,204
47168,5.0,333
47584,2.0,197
47592,3.0,251
48552,2.0,206
48680,4.0,287
48696,5.0,305
48976,4.0,277
49032,3.0,264
49192,2.0,200
49576,3.0,249
49608,5.0,305
50240,2.0,211
50832,3.0,267
50856,2.0,208
50936,3.0,245
51072,4.0,299
51248,4.0,277
51304,2.0,216
51304,2.0,212
51312,0.0,134
52296,0.0,124
52312,0.0,126
52528,2.0,199
53256,4.0,300
53456,5.0,328
53464,4.0,299
53800,4.0,311
53952,6.0,338
54496,3.0,246
54712,4.0,300
54896,5.0,325
55040,2.0,197
55072,2.0,202
55176,3.0,240
56000,4.0,275
56360,2.0,206
56504,2.0,201
56744,2.0,213
56752,2.0,210
56944,6.0,374
57384,4.0,361
57808,1.0,163
58024,2.0,208
58056,3.0,257
58440,2.0,212
58456,7.0,410
58616,2.0,209
59016,4.0,283
59560,4.0,272
59688,2.0,208
59896,3.0,230
60056,2.0,200
60168,2.0,216
60200,2.0,198
60352,5.0,318
60800,2.0,223
61264,2.0,213
61520,2.0,203
61800,2.0,204
61800,2.0,200
61872,2.0,273
62056,2.0,213
62464,4.0,301
62800,3.0,250
63280,3.0,252
63488,2.0,202
63776,4.0,282
63880,3.0,260
64032,3.0,247
64032,4.0,279
64440,3.0,247
64872,2.0,199
65032,4.0,279
65384,2.0,201
65488,3.0,250
65864,3.0,248
66016,3.0,248
66504,5.0,309
66856,3.0,248
66944,3.0,239
67096,5.0,332
67528,3.0,268
67856,3.0,249
67952,5.0,308
68216,4.0,275
68264,2.0,220
68488,2.0,204
69264,3.0,271
69456,2.0,200
69688,2.0,217
69904,4.0,297
69904,5.0,370
70088,2.0,234
71016,4.0,316
71072,2.0,202
71256,6.0,374
71408,3.0,268
71672,2.0,221
71720,1.0,204
71728,3.0,255
71784,2.0,235
72872,1.0,183
73008,3.0,249
73096,2.0,230
73128,1.0,175
73256,2.0,198
73320,4.0,281
73864,3.0,268
73872,3.0,261
74720,2.0,214
74720,2.0,231
74872,2.0,218
74920,2.0,228
75176,2.0,232
75304,3.0,256
75544,1.0,210
76072,4.0,275
76752,3.0,254
76760,3.0,255
76904,2.0,200
77144,3.0,278
77160,3.0,286
77176,3.0,250
78024,3.0,310
78048,3.0,247
78368,2.0,202
78728,2.0,198
78744,3.0,248
79024,3.0,265
79144,3.0,248
79176,3.0,250
80000,2.0,204
80424,4.0,297
80480,4.0,307
80696,2.0,209
81024,2.0,231
81072,3.0,293
81520,0.0,130
81536,4.0,299
81768,6.0,378
82168,2.0,218
82216,4.0,277
82600,1.0,191
82728,0.0,151
83352,2.0,332
83520,3.0,248
83728,2.0,245
83912,5.0,361
84048,2.0,235
84464,3.0,281
84696,3.0,262
84776,3.0,256
85112,2.0,199
85352,2.0,250
85368,2.0,205
85896,3.0,248
86024,3.0,247
86536,0.0,146
86776,3.0,250
86864,4.0,300
86984,3.0,286
87088,3.0,247
87816,2.0,240
87856,4.0,313
88496,4.0,309
88776,2.0,211
88784,3.0,281
88904,3.0,266
89128,3.0,283
89616,5.0,329
90320,4.0,308
90352,3.0,232
90536,2.0,220
90568,2.0,223
90624,6.0,351
91136,3.0,251
91512,5.0,326
91688,3.0,259
91944,0.0,165
92488,3.0,271
92488,3.0,267
92544,2.0,247
92784,3.0,281
93256,2.0,218
93456,2.0,221
93464,4.0,291
93896,2.0,244
94240,2.0,219
94240,2.0,212
94464,1.0,210
94784,3.0,287
95112,2.0,207
95200,2.0,243
95728,0.0,229
96024,2.0,223
96288,2.0,256
96336,1.0,194
96432,4.0,371
96872,3.0,301
96888,2.0,222
97184,3.0,248
97920,3.0,274
98024,2.0,217
98240,4.0,277
98344,2.0,239
98624,2.0,219
98624,2.0,217
99416,3.0,279
99456,6.0,390
99720,2.0,225
99968,2.0,216
99976,2.0,244
